"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5"
"Date/Time","Date/Time","above last glass","under first glass","black bottom","underside bottom","solar ins"
"","","°C","°C","°C","°C","W/m^2"
"2024-09-13 11:36:05","45548.4833912037","44.4","31.7","51.7","36.6","933.900"
"2024-09-13 11:36:06","45548.4834027778","44.5","31.7","51.8","36.6","933.419"
"2024-09-13 11:36:07","45548.4834143519","44.6","31.7","51.9","36.7","933.419"
"2024-09-13 11:36:08","45548.4834259259","44.7","31.8","52.0","36.7","933.419"
"2024-09-13 11:36:09","45548.4834375000","44.9","31.9","52.2","36.8","933.178"
"2024-09-13 11:36:10","45548.4834490741","45.0","31.9","52.3","36.9","933.659"
"2024-09-13 11:36:11","45548.4834606481","45.1","31.9","52.5","36.9","933.659"
"2024-09-13 11:36:12","45548.4834722222","45.1","31.9","52.6","37.0","937.267"
"2024-09-13 11:36:13","45548.4834837963","45.1","31.9","52.6","37.0","944.001"
"2024-09-13 11:36:14","45548.4834953704","45.2","31.9","52.7","37.1","944.001"
"2024-09-13 11:36:15","45548.4835069444","45.2","31.9","52.7","37.1","947.128"
"2024-09-13 11:36:16","45548.4835185185","45.4","32.0","53.0","37.3","964.926"
"2024-09-13 11:36:17","45548.4835300926","45.4","32.0","53.1","37.3","946.647"
"2024-09-13 11:36:18","45548.4835416667","45.4","32.1","53.2","37.4","940.634"
"2024-09-13 11:36:19","45548.4835532407","45.3","32.1","53.2","37.4","940.875"
"2024-09-13 11:36:20","45548.4835648148","45.3","32.1","53.2","37.5","939.191"
"2024-09-13 11:36:21","45548.4835763889","45.3","32.1","53.2","37.5","939.191"
"2024-09-13 11:36:22","45548.4835879630","45.3","32.1","53.2","37.5","940.394"
"2024-09-13 11:36:23","45548.4835995370","45.2","32.1","53.3","37.6","939.191"
"2024-09-13 11:36:24","45548.4836111111","45.2","32.1","53.4","37.7","939.432"
"2024-09-13 11:36:25","45548.4836226852","45.3","32.2","53.6","37.8","939.913"
"2024-09-13 11:36:26","45548.4836342593","45.2","32.2","53.6","37.8","939.432"
"2024-09-13 11:36:27","45548.4836458333","45.3","32.2","53.6","37.9","939.432"
"2024-09-13 11:36:28","45548.4836574074","45.3","32.3","53.7","37.9","938.710"
"2024-09-13 11:36:29","45548.4836689815","45.3","32.3","53.9","38.0","938.710"
"2024-09-13 11:36:30","45548.4836805556","45.4","32.3","54.1","38.0","939.432"
"2024-09-13 11:36:31","45548.4836921296","45.5","32.3","54.3","38.1","938.710"
"2024-09-13 11:36:32","45548.4837037037","45.5","32.3","54.5","38.1","938.229"
"2024-09-13 11:36:33","45548.4837152778","45.7","32.4","54.7","38.3","938.470"
"2024-09-13 11:36:34","45548.4837268519","45.8","32.4","54.9","38.3","937.748"
"2024-09-13 11:36:35","45548.4837384259","45.9","32.4","55.0","38.3","938.229"
"2024-09-13 11:36:36","45548.4837500000","45.9","32.5","55.0","38.4","937.989"
"2024-09-13 11:36:37","45548.4837615741","46.0","32.5","55.1","38.5","937.267"
"2024-09-13 11:36:38","45548.4837731481","46.1","32.5","55.2","38.5","937.267"
"2024-09-13 11:36:39","45548.4837847222","46.2","32.5","55.3","38.5","937.989"
"2024-09-13 11:36:40","45548.4837962963","46.3","32.5","55.4","38.6","938.229"
"2024-09-13 11:36:41","45548.4838078704","46.5","32.6","55.6","38.7","937.748"
"2024-09-13 11:36:42","45548.4838194444","46.6","32.7","55.7","38.8","938.470"
"2024-09-13 11:36:43","45548.4838310185","46.7","32.7","55.9","38.8","938.470"
"2024-09-13 11:36:44","45548.4838425926","46.8","32.7","56.1","38.9","937.748"
"2024-09-13 11:36:45","45548.4838541667","46.9","32.7","56.2","38.9","938.470"
"2024-09-13 11:36:46","45548.4838657407","47.0","32.7","56.2","39.0","937.748"
"2024-09-13 11:36:47","45548.4838773148","47.0","32.7","56.2","39.0","938.229"
"2024-09-13 11:36:48","45548.4838888889","47.0","32.8","56.3","39.1","937.989"
"2024-09-13 11:36:49","45548.4839004630","47.0","32.8","56.3","39.1","937.989"
"2024-09-13 11:36:50","45548.4839120370","47.1","32.9","56.4","39.2","937.989"
"2024-09-13 11:36:51","45548.4839236111","47.2","32.9","56.5","39.3","937.508"
"2024-09-13 11:36:52","45548.4839351852","47.2","32.9","56.5","39.4","937.748"
"2024-09-13 11:36:53","45548.4839467593","47.2","32.9","56.6","39.4","937.989"
"2024-09-13 11:36:54","45548.4839583333","47.2","32.9","56.6","39.5","937.508"
"2024-09-13 11:36:55","45548.4839699074","47.2","32.9","56.7","39.5","937.989"
"2024-09-13 11:36:56","45548.4839814815","47.2","32.9","56.8","39.5","938.229"
"2024-09-13 11:36:57","45548.4839930556","47.3","32.9","56.9","39.6","938.470"
"2024-09-13 11:36:58","45548.4840046296","47.3","33.0","57.1","39.7","938.229"
"2024-09-13 11:36:59","45548.4840162037","47.4","33.1","57.2","39.8","937.989"
"2024-09-13 11:37:00","45548.4840277778","47.4","33.1","57.3","39.8","937.989"
"2024-09-13 11:37:01","45548.4840393519","47.4","33.1","57.4","39.9","937.989"
"2024-09-13 11:37:02","45548.4840509259","47.4","33.1","57.4","39.9","939.432"
"2024-09-13 11:37:03","45548.4840625000","47.4","33.1","57.4","40.0","938.951"
"2024-09-13 11:37:04","45548.4840740741","47.3","33.1","57.3","40.0","938.951"
"2024-09-13 11:37:05","45548.4840856481","47.3","33.1","57.3","40.1","939.913"
"2024-09-13 11:37:06","45548.4840972222","47.2","33.1","57.3","40.1","940.153"
"2024-09-13 11:37:07","45548.4841087963","47.2","33.1","57.3","40.2","939.191"
"2024-09-13 11:37:08","45548.4841203704","47.0","33.2","57.1","40.3","939.432"
"2024-09-13 11:37:09","45548.4841319444","46.7","33.3","56.6","40.4","938.951"
"2024-09-13 11:37:10","45548.4841435185","46.6","33.3","56.2","40.4","938.710"
"2024-09-13 11:37:11","45548.4841550926","46.4","33.4","55.9","40.5","938.951"
"2024-09-13 11:37:12","45548.4841666667","46.1","33.6","55.5","40.5","939.191"
"2024-09-13 11:37:13","45548.4841782407","46.1","34.0","55.1","40.6","937.748"
"2024-09-13 11:37:14","45548.4841898148","45.8","34.1","54.5","40.6","936.305"
"2024-09-13 11:37:15","45548.4842013889","45.6","34.1","53.9","40.7","938.710"
"2024-09-13 11:37:16","45548.4842129630","45.4","34.5","53.5","40.7","938.470"
"2024-09-13 11:37:17","45548.4842245370","45.2","34.6","52.9","40.8","938.710"
"2024-09-13 11:37:18","45548.4842361111","45.3","34.6","52.7","40.9","938.229"
"2024-09-13 11:37:19","45548.4842476852","45.4","34.6","52.9","40.9","938.710"
"2024-09-13 11:37:20","45548.4842592593","45.6","34.5","53.2","41.0","938.951"
"2024-09-13 11:37:21","45548.4842708333","45.7","34.4","53.6","41.0","939.191"
"2024-09-13 11:37:22","45548.4842824074","45.9","34.3","53.9","41.1","938.229"
"2024-09-13 11:37:23","45548.4842939815","46.0","34.3","54.3","41.1","938.229"
"2024-09-13 11:37:24","45548.4843055556","46.2","34.3","54.6","41.2","938.710"
"2024-09-13 11:37:25","45548.4843171296","46.3","34.3","54.9","41.2","938.470"
"2024-09-13 11:37:26","45548.4843287037","46.6","34.3","55.2","41.4","938.470"
"2024-09-13 11:37:27","45548.4843402778","46.8","34.3","55.5","41.4","937.989"
"2024-09-13 11:37:28","45548.4843518519","46.9","34.3","55.8","41.5","937.748"
"2024-09-13 11:37:29","45548.4843634259","47.1","34.3","56.0","41.5","939.432"
"2024-09-13 11:37:30","45548.4843750000","47.1","34.3","56.2","41.5","939.432"
"2024-09-13 11:37:31","45548.4843865741","47.2","34.3","56.3","41.6","937.989"
"2024-09-13 11:37:32","45548.4843981481","47.1","34.3","56.5","41.6","939.191"
"2024-09-13 11:37:33","45548.4844097222","47.1","34.3","56.5","41.7","938.470"
"2024-09-13 11:37:34","45548.4844212963","47.1","34.2","56.4","41.7","938.470"
"2024-09-13 11:37:35","45548.4844328704","47.2","34.2","56.5","41.7","938.229"
"2024-09-13 11:37:36","45548.4844444444","47.3","34.2","56.5","41.8","937.748"
"2024-09-13 11:37:37","45548.4844560185","47.4","34.3","56.7","41.9","940.394"
"2024-09-13 11:37:38","45548.4844675926","47.5","34.3","56.7","42.0","939.672"
"2024-09-13 11:37:39","45548.4844791667","47.5","34.3","56.9","42.0","939.913"
"2024-09-13 11:37:40","45548.4844907407","47.6","34.3","57.0","42.0","937.989"
"2024-09-13 11:37:41","45548.4845023148","47.6","34.3","57.1","42.1","938.710"
"2024-09-13 11:37:42","45548.4845138889","47.5","34.3","57.2","42.1","938.470"
"2024-09-13 11:37:43","45548.4845254630","47.5","34.3","57.3","42.1","940.153"
"2024-09-13 11:37:44","45548.4845370370","47.6","34.3","57.3","42.2","940.153"
"2024-09-13 11:37:45","45548.4845486111","47.6","34.3","57.4","42.2","940.634"
"2024-09-13 11:37:46","45548.4845601852","47.6","34.3","57.4","42.3","940.153"
"2024-09-13 11:37:47","45548.4845717593","47.4","34.3","57.5","42.3","939.913"
"2024-09-13 11:37:48","45548.4845833333","47.3","34.4","57.5","42.3","939.672"
"2024-09-13 11:37:49","45548.4845949074","47.3","34.4","57.5","42.4","940.394"
"2024-09-13 11:37:50","45548.4846064815","47.4","34.5","57.6","42.5","938.470"
"2024-09-13 11:37:51","45548.4846180556","47.4","34.5","57.6","42.5","937.989"
"2024-09-13 11:37:52","45548.4846296296","47.4","34.5","57.7","42.6","939.672"
"2024-09-13 11:37:53","45548.4846412037","47.5","34.5","57.8","42.6","939.672"
"2024-09-13 11:37:54","45548.4846527778","47.5","34.5","57.9","42.6","940.875"
"2024-09-13 11:37:55","45548.4846643519","47.5","34.6","58.0","42.7","939.191"
"2024-09-13 11:37:56","45548.4846759259","47.6","34.6","58.1","42.7","940.153"
"2024-09-13 11:37:57","45548.4846875000","47.6","34.6","58.2","42.8","938.710"
"2024-09-13 11:37:58","45548.4846990741","47.6","34.6","58.3","42.8","939.913"
"2024-09-13 11:37:59","45548.4847106481","47.6","34.6","58.4","42.8","938.470"
"2024-09-13 11:38:00","45548.4847222222","47.6","34.6","58.5","42.9","939.432"
"2024-09-13 11:38:01","45548.4847337963","47.6","34.6","58.5","42.9","939.913"
"2024-09-13 11:38:02","45548.4847453704","47.6","34.6","58.6","42.9","940.153"
"2024-09-13 11:38:03","45548.4847569444","47.7","34.7","58.7","43.1","938.710"
"2024-09-13 11:38:04","45548.4847685185","47.7","34.7","58.8","43.1","937.748"
"2024-09-13 11:38:05","45548.4847800926","47.6","34.8","58.8","43.2","940.153"
"2024-09-13 11:38:06","45548.4847916667","47.6","34.7","58.8","43.2","941.356"
"2024-09-13 11:38:07","45548.4848032407","47.5","34.7","58.8","43.2","940.153"
"2024-09-13 11:38:08","45548.4848148148","47.4","34.7","58.7","43.3","940.153"
"2024-09-13 11:38:09","45548.4848263889","47.3","34.7","58.6","43.3","940.875"
"2024-09-13 11:38:10","45548.4848379630","47.3","34.7","58.5","43.4","940.153"
"2024-09-13 11:38:11","45548.4848495370","47.3","34.7","58.6","43.4","941.115"
"2024-09-13 11:38:12","45548.4848611111","47.2","34.7","58.6","43.4","941.356"
"2024-09-13 11:38:13","45548.4848726852","47.0","34.7","58.6","43.5","940.634"
"2024-09-13 11:38:14","45548.4848842593","46.9","34.8","58.6","43.5","940.875"
"2024-09-13 11:38:15","45548.4848958333","46.9","34.8","58.5","43.6","939.913"
"2024-09-13 11:38:16","45548.4849074074","46.9","34.8","58.6","43.6","939.432"
"2024-09-13 11:38:17","45548.4849189815","46.9","34.8","58.7","43.6","939.913"
"2024-09-13 11:38:18","45548.4849305556","46.8","34.9","58.7","43.7","940.875"
"2024-09-13 11:38:19","45548.4849421296","46.8","34.9","58.7","43.7","939.191"
"2024-09-13 11:38:20","45548.4849537037","46.8","34.9","58.7","43.7","938.229"
"2024-09-13 11:38:21","45548.4849652778","46.8","35.0","58.7","43.9","939.672"
"2024-09-13 11:38:22","45548.4849768519","46.7","35.0","58.6","43.9","940.153"
"2024-09-13 11:38:23","45548.4849884259","46.7","35.0","58.6","43.9","940.875"
"2024-09-13 11:38:24","45548.4850000000","46.7","35.0","58.6","44.0","941.115"
"2024-09-13 11:38:25","45548.4850115741","46.7","35.0","58.6","44.0","940.394"
"2024-09-13 11:38:26","45548.4850231481","46.6","35.0","58.6","44.0","941.115"
"2024-09-13 11:38:27","45548.4850347222","46.6","35.1","58.6","44.1","941.596"
"2024-09-13 11:38:28","45548.4850462963","46.6","35.1","58.7","44.1","941.115"
"2024-09-13 11:38:29","45548.4850578704","46.6","35.1","58.7","44.2","941.115"
"2024-09-13 11:38:30","45548.4850694444","46.7","35.1","58.9","44.2","940.634"
"2024-09-13 11:38:31","45548.4850810185","46.6","35.1","58.9","44.2","939.191"
"2024-09-13 11:38:32","45548.4850925926","46.6","35.1","59.0","44.3","939.191"
"2024-09-13 11:38:33","45548.4851041667","46.6","35.2","59.1","44.3","939.913"
"2024-09-13 11:38:34","45548.4851157407","46.7","35.2","59.2","44.3","940.634"
"2024-09-13 11:38:35","45548.4851273148","46.7","35.2","59.3","44.4","939.672"
"2024-09-13 11:38:36","45548.4851388889","46.7","35.2","59.3","44.4","939.191"
"2024-09-13 11:38:37","45548.4851504630","46.7","35.2","59.4","44.4","940.394"
"2024-09-13 11:38:38","45548.4851620370","46.8","35.3","59.5","44.6","940.153"
"2024-09-13 11:38:39","45548.4851736111","46.9","35.3","59.5","44.6","940.153"
"2024-09-13 11:38:40","45548.4851851852","46.9","35.3","59.5","44.6","939.913"
"2024-09-13 11:38:41","45548.4851967593","46.9","35.3","59.5","44.7","939.913"
"2024-09-13 11:38:42","45548.4852083333","47.0","35.3","59.5","44.7","939.432"
"2024-09-13 11:38:43","45548.4852199074","47.0","35.3","59.5","44.7","940.634"
"2024-09-13 11:38:44","45548.4852314815","47.1","35.4","59.6","44.8","938.470"
"2024-09-13 11:38:45","45548.4852430556","47.1","35.4","59.7","44.8","940.875"
"2024-09-13 11:38:46","45548.4852546296","47.2","35.4","59.8","44.8","938.229"
"2024-09-13 11:38:47","45548.4852662037","47.3","35.4","60.0","44.9","939.191"
"2024-09-13 11:38:48","45548.4852777778","47.3","35.4","60.1","44.9","938.951"
"2024-09-13 11:38:49","45548.4852893519","47.4","35.5","60.3","44.9","939.432"
"2024-09-13 11:38:50","45548.4853009259","47.5","35.5","60.4","44.9","940.153"
"2024-09-13 11:38:51","45548.4853125000","47.5","35.5","60.5","45.0","939.432"
"2024-09-13 11:38:52","45548.4853240741","47.5","35.5","60.5","45.0","940.153"
"2024-09-13 11:38:53","45548.4853356481","47.6","35.6","60.6","45.1","939.913"
"2024-09-13 11:38:54","45548.4853472222","47.7","35.6","60.6","45.2","939.672"
"2024-09-13 11:38:55","45548.4853587963","47.8","35.6","60.7","45.2","939.432"
"2024-09-13 11:38:56","45548.4853703704","47.9","35.6","60.8","45.2","939.432"
"2024-09-13 11:38:57","45548.4853819444","48.0","35.7","60.8","45.3","940.153"
"2024-09-13 11:38:58","45548.4853935185","48.0","35.7","60.9","45.3","939.191"
"2024-09-13 11:38:59","45548.4854050926","48.0","35.7","60.9","45.3","939.913"
"2024-09-13 11:39:00","45548.4854166667","48.1","35.7","61.0","45.4","940.634"
"2024-09-13 11:39:01","45548.4854282407","48.2","35.7","61.1","45.4","940.153"
"2024-09-13 11:39:02","45548.4854398148","48.3","35.8","61.1","45.4","941.115"
"2024-09-13 11:39:03","45548.4854513889","48.3","35.8","61.2","45.4","940.875"
"2024-09-13 11:39:04","45548.4854629630","48.3","35.8","61.0","45.5","940.394"
"2024-09-13 11:39:05","45548.4854745370","48.3","35.8","60.8","45.5","940.394"
"2024-09-13 11:39:06","45548.4854861111","48.3","35.8","60.6","45.5","940.875"
"2024-09-13 11:39:07","45548.4854976852","48.3","35.9","60.5","45.6","940.634"
"2024-09-13 11:39:08","45548.4855092593","48.4","36.0","60.4","45.7","941.115"
"2024-09-13 11:39:09","45548.4855208333","48.4","36.0","60.4","45.7","940.634"
"2024-09-13 11:39:10","45548.4855324074","48.4","36.0","60.4","45.8","940.153"
"2024-09-13 11:39:11","45548.4855439815","48.5","36.0","60.5","45.8","940.394"
"2024-09-13 11:39:12","45548.4855555556","48.5","36.0","60.7","45.8","940.634"
"2024-09-13 11:39:13","45548.4855671296","48.5","36.0","60.8","45.8","940.394"
"2024-09-13 11:39:14","45548.4855787037","48.5","36.0","61.0","45.9","941.356"
"2024-09-13 11:39:15","45548.4855902778","48.4","36.0","61.0","45.9","941.356"
"2024-09-13 11:39:16","45548.4856018519","48.4","36.0","61.0","45.9","941.115"
"2024-09-13 11:39:17","45548.4856134259","48.4","36.0","60.8","46.0","941.356"
"2024-09-13 11:39:18","45548.4856250000","48.3","36.1","60.8","46.0","941.115"
"2024-09-13 11:39:19","45548.4856365741","48.3","36.1","60.7","46.0","940.634"
"2024-09-13 11:39:20","45548.4856481481","48.2","36.1","60.7","46.1","940.875"
"2024-09-13 11:39:21","45548.4856597222","48.1","36.0","60.7","46.1","941.115"
"2024-09-13 11:39:22","45548.4856712963","48.1","36.1","60.7","46.1","941.596"
"2024-09-13 11:39:23","45548.4856828704","47.9","36.0","60.6","46.2","941.356"
"2024-09-13 11:39:24","45548.4856944444","47.9","36.1","60.5","46.2","941.356"
"2024-09-13 11:39:25","45548.4857060185","47.7","36.0","60.4","46.2","941.356"
"2024-09-13 11:39:26","45548.4857175926","47.6","36.0","60.2","46.3","942.077"
"2024-09-13 11:39:27","45548.4857291667","47.6","36.1","60.2","46.4","941.837"
"2024-09-13 11:39:28","45548.4857407407","47.5","36.1","60.2","46.4","943.280"
"2024-09-13 11:39:29","45548.4857523148","47.4","36.1","60.1","46.5","942.558"
"2024-09-13 11:39:30","45548.4857638889","47.4","36.1","60.1","46.5","942.558"
"2024-09-13 11:39:31","45548.4857754630","47.3","36.1","60.1","46.5","942.318"
"2024-09-13 11:39:32","45548.4857870370","47.2","36.1","60.1","46.6","941.115"
"2024-09-13 11:39:33","45548.4857986111","47.1","36.1","60.1","46.6","942.077"
"2024-09-13 11:39:34","45548.4858101852","47.1","36.1","60.0","46.6","942.318"
"2024-09-13 11:39:35","45548.4858217593","47.1","36.2","60.2","46.6","941.596"
"2024-09-13 11:39:36","45548.4858333333","47.1","36.2","60.3","46.7","942.318"
"2024-09-13 11:39:37","45548.4858449074","47.0","36.2","60.2","46.7","940.875"
"2024-09-13 11:39:38","45548.4858564815","47.0","36.2","60.2","46.7","941.837"
"2024-09-13 11:39:39","45548.4858680556","47.0","36.2","60.2","46.7","941.356"
"2024-09-13 11:39:40","45548.4858796296","47.0","36.2","60.3","46.8","941.356"
"2024-09-13 11:39:41","45548.4858912037","47.0","36.2","60.4","46.8","941.596"
"2024-09-13 11:39:42","45548.4859027778","47.0","36.2","60.5","46.8","940.634"
"2024-09-13 11:39:43","45548.4859143519","47.0","36.3","60.5","46.9","940.634"
"2024-09-13 11:39:44","45548.4859259259","47.0","36.3","60.6","46.9","941.356"
"2024-09-13 11:39:45","45548.4859375000","47.0","36.3","60.7","46.9","940.875"
"2024-09-13 11:39:46","45548.4859490741","47.1","36.3","60.8","46.9","941.115"
"2024-09-13 11:39:47","45548.4859606481","47.1","36.3","60.9","47.0","941.356"
"2024-09-13 11:39:48","45548.4859722222","47.1","36.3","61.0","47.0","941.115"
"2024-09-13 11:39:49","45548.4859837963","47.1","36.3","61.0","47.0","940.634"
"2024-09-13 11:39:50","45548.4859953704","47.2","36.3","61.1","47.0","939.913"
"2024-09-13 11:39:51","45548.4860069444","47.3","36.4","61.3","47.2","940.875"
"2024-09-13 11:39:52","45548.4860185185","47.3","36.5","61.4","47.2","940.875"
"2024-09-13 11:39:53","45548.4860300926","47.4","36.5","61.5","47.2","941.356"
"2024-09-13 11:39:54","45548.4860416667","47.4","36.5","61.5","47.2","942.318"
"2024-09-13 11:39:55","45548.4860532407","47.4","36.5","61.5","47.3","941.837"
"2024-09-13 11:39:56","45548.4860648148","47.4","36.5","61.6","47.3","941.115"
"2024-09-13 11:39:57","45548.4860763889","47.5","36.5","61.7","47.3","942.558"
"2024-09-13 11:39:58","45548.4860879630","47.5","36.5","61.8","47.3","942.077"
"2024-09-13 11:39:59","45548.4860995370","47.6","36.5","61.8","47.4","942.558"
"2024-09-13 11:40:00","45548.4861111111","47.7","36.6","62.0","47.4","941.596"
"2024-09-13 11:40:01","45548.4861226852","47.7","36.6","62.1","47.4","942.558"
"2024-09-13 11:40:02","45548.4861342593","47.8","36.6","62.2","47.4","940.634"
"2024-09-13 11:40:03","45548.4861458333","47.9","36.6","62.3","47.4","942.077"
"2024-09-13 11:40:04","45548.4861574074","47.9","36.6","62.4","47.5","942.558"
"2024-09-13 11:40:05","45548.4861689815","47.9","36.6","62.4","47.5","940.875"
"2024-09-13 11:40:06","45548.4861805556","48.0","36.7","62.4","47.5","941.115"
"2024-09-13 11:40:07","45548.4861921296","48.0","36.7","62.4","47.5","941.596"
"2024-09-13 11:40:08","45548.4862037037","48.0","36.7","62.4","47.6","944.001"
"2024-09-13 11:40:09","45548.4862152778","48.0","36.7","62.4","47.6","942.799"
